Potential Accident Level Encoded,Genre_Female,Genre_Male,Employee or Third Party_Employee,Employee or Third Party_Third Party,Employee or Third Party_Third Party (Remote),"Critical Risk_
Not applicable",Critical Risk_Bees,Critical Risk_Blocking and isolation of energies,Critical Risk_Burn,Critical Risk_Chemical substances,Critical Risk_Confined space,Critical Risk_Cut,Critical Risk_Electrical Shock,Critical Risk_Electrical installation,Critical Risk_Fall,Critical Risk_Fall prevention,Critical Risk_Fall prevention (same level),Critical Risk_Individual protection equipment,Critical Risk_Liquid Metal,Critical Risk_Machine Protection,Critical Risk_Manual Tools,Critical Risk_Others,Critical Risk_Plates,Critical Risk_Poll,Critical Risk_Power lock,Critical Risk_Pressed,Critical Risk_Pressurized Systems,Critical Risk_Pressurized Systems / Chemical Substances,Critical Risk_Projection,Critical Risk_Projection of fragments,Critical Risk_Projection/Burning,Critical Risk_Projection/Choco,Critical Risk_Projection/Manual Tools,Critical Risk_Suspended Loads,Critical Risk_Traffic,Critical Risk_Vehicles and Mobile Equipment,Critical Risk_Venomous Animals,Critical Risk_remains of choco,Month_April,Month_August,Month_December,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September,Cleaned_Description
2,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,servant remove dish bowl sink pick set plate break broken edge cause injury 3rd chiropactyl right hand
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,time collaborator perform evacuation inchancable mine present strip phase notice piece support mesh position frame return belt attempt remove mesh belt movement metal rake support mesh yield move direction rotation return belt hit collaborator hand metal structure cause contusion leave hand time accident employee leather glove
2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,topographic survey stp east zone victim coworker decide continue work stp west injure person walk coworker meter arrive loading zone intersection injure person ask sccop operator stop pass equipment stop victim pass partner stuck gable try avoid accumulation water take step puddle injure person step false fall floor cause injury
2,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,employee report carry activity area ​​the expedition remove overall contact material contaminate sleeve cause 1st degree burn right forearm
2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,hour row cell suction partner remove suction hose untimely splash electrolyte solution leave eye immediately refer medical service
2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,execution area clean activity hoe employee hit fix metal structure area come reach abdoman leave
2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,collaborator cleaning sink copper repulpe area moment fill truck shovel project sludge lense soil obstruct vision worker indicate remove lense clean they mud particle enter leave eye cause discomfort refer medical center correspond attention
4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,clerk cut excess fiberglass pass box contact blade marble see cut glove cause wound right hand
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,level unicon plant collaborator shuttering work concrete water sedimentation basin moment nail wood supply inch strip feel metallic hammer loosen wooden handle fix it grab hammer head hit handle vertically wood generating injury time accident employee use safety glove
3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,surface dining room employee unit collaborator perform chicken habilitation lunch kitchen knife come contact distal second finger leave hand cause injury describe accident employee use specific height glove type work
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,maintenance work vertical pump zinc concentrate mechanic perform lift maneuver able position pump drawer instant pump clog reduce space work area order release pump place young lady low part time release turn untimely hit middle finger injure person right hand trellex
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,section row cell worker perform anode lift correct short circuit auxiliary hoist nylon sling time sling release anode hit right hand cause injury worker see medical transfer clinic external evaluation
2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,check list area ​​the survey operator slip foliage leucena fall
2,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,participate general dds hold outside area ​​the central locker room employee bite bee
2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,employee report perform maintenance activity pump tunnel tc pull rotor strike piece mallet slip hand reach low left leg cause injury
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,try release pipe hdp pipe 50 m long diameter stuck support mesh master loader assistant pull pipe release it pipe release hit lateral cheekbone eyelid worker right generate describe injury
4,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,city conchucos ancash participate patronal feast represent company mount horse ceremony throw fruit toy people attend public event noise material pyrotechnic people trying collect gift cause horse close horse frighten kick hit low limb
2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,employee remove strap chemical container project reach low lip anterior chest strap contaminate caustic soda cause 1st degree burn
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,cut vegetation open bite sickle assistant strike vine twice liana ruptured branch project face auxiliary cause cut upper lip
2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,september approximately pm preventive maintenance g2142 debarking machine bear assembly anode clean roller fitting bear final position staff chisel pound rope position bear worker place leave hand near head chisel warps circumstance splinter embed proximal thumb leave hand immediately collaborator communicate supervisor evacuate medical review
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,employee report monitor existence borehole tubing thermal recovery boiler ustulation area window strike projection heated air reach face right forearm
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,collaborator be clean leave return borehole brapdd slip canva edge well hit right metal structure mudswathe box cause slight excoriation employee refer local hospital medicate release activity
2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,employee perform maintenance blower residual water projection occur face attempt remove ppe injure person contact contaminate glove right eye cause irritation
2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,lubricate technician oil filling reducer d which notice oil leak tear connection hose reducer correct leak work finish go lubricant workshop remove glove observe hand affect contact hot surface go medical center treat
3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,maintenance access moment assistant place mini split set adapter clamp locked return initial position hit collaborator hand cause described injury time accident team sustain area arm jumbo height 80 m floor employee wear rubber glove
3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,employee prepare rice utensil type skimmer stir inside pressure cooker cable break reach hand cause blunt cut
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,circumstance operator bolter go ladder height rest platform floor level slip balance hit handrail operator door time event injure person epp
3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,technician operator head zone lifting container dust zinc section use space base tranquera sardinel slip edge raspándose leave thorax treat medical center local treatment return work area
2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,55h september worker carry industrial cleaning outside acid reduction tank d2055 check progress helmet mask moment pipe release secure pressure clamp for water air impacting lip
2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,be approximately isidro torre perform pipe standardization cx nv moment lift air pipe spike seat pipe impact worker safety guard
1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,be approximately mechanic remove bolt nipple pump lime feeder reactive area mechanic position slightly flex leg perform upward force hand moment feel pain spume right thigh mechanic evacuate help colleague medical post
3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,be approximately maintenance workshop ee unicon circumstance mechanical technician place protective plate kg mixkret fuel tank moment attempt bolt protective plate slip hand fall directly instep leave foot cause injury describe
2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,be mixkret operator washing mixkret hose water pressure necessary change location right leave proceed pull hose slip feel leave foot bend
3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,carry supply operation zinc powder container crane it employee close low lock container make movement push lock excessive effort thumb right hand cause sprain
2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,withdrawal cathode sample employee come press finger tool cut sample
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,intersection level main road access south ramp collaborator having free tube inch diameter gable descended hold pipe fourth step telescopic aluminum ladder approximately meter floor point clamp point gable lift lifting tube pull worker cause lose balance fall height meter describe injury occur
3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,probe bore bapdd00146 hour polling assistant perform maneuver descend rod lead rod gutter lean suitably come escape gutter return easel hand slip little finger rod easel realize shaft return release it immediately little finger partially hit rim rod easel result cut auxiliary take hospital attend to wound result point release administrative activity
2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,office incimmet circumstance environment set place clean material wooden strip place staircase structure container strip cut size accident victim coordinate partner pressure hammer hold right hand frame pressure place strip push container create opening corrugate iron wall time continue hit ribbon fall cause wall container return initial position press tip little finger right hand corrugate iron cause accident
4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,area ​​equipment inspection staff atenuz ee try remove hydraulic hammer safety lock excavator mechanical lubricator hold right hand hattype chisel equipment mechanic hit chisel pound rubber bump remove safety point blow fall edge hattype protector cause slip strike fourth finger lubricant mechanic right hand generate describe injury time accident lubricator mechanic glove type pad
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,approx hrs mr secondary crush operator retire snack find gate chute strip open approach close gate moment operator mr upper platform coordinate operator control room start strip moment startup product project particle 10x6x5 cm impacting flange gate project height lense respirator mr
3,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,employee clean near area ​​the pneumatic conveyor hit drop sulfuric acid upper lip
2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,employee assist support gate tie canvas frame press rope canvas stretch metal structure move come wooden support fall strike employee face cause cut right superciliary
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,phase operator carry removal inchancanble reciprocate feeder remove split set support rope staff support leave hand structure protection fall moment split set come load hit distal phalanx fifth finger leave hand generate describe injury
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,circumstance assistant arrange advance hose flexible nylon of diameter proceed water shot fire position zone support deteriorate blast moment give block rock 25cmx10cmx5 cm kg roof work height meter fall hit rebound leave leg collaborator cause described injury
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,inside diamond drill positive drill moment control tube rescue fisherman winch cable break untimely develop whiplash effect impact left hand drill assistant cause described injury time accident drill assistant platform 0 m frame hycrontype safety glove
3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,employee clean thermal recovery boiler air boom loosen pipe connection draw jet compress air right ear cause impact noise
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,activity loading explosive level gts fall rock fragment reach right arm blaster cause cutblunt
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,circumstance mechanical technician work colleague arrange accommodate spare rollover small platform cart floor squat collaborator decide push side time edge rollover imprison finger leave hand handle cart right side cause wound finger leave hand time accident employee respective glove
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,ore load lt locomotive complete penultimate car derail 7th car presence fragment rock railway line weight car mineral ton track mining car victim make use metal tube length meter diameter maneuver reposition mining car moment metallic tube lose stability imprison victim hand strut mining car collaborator time event use leather glove
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,time heavy equipment operator get equipment check right headlight defective scooptram position rim position leave leg slide cause heavy equipment operator fall height
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,alimak chimney level alimakero driller assistant position main cage guard head proceed perform rock untie chimney time teacher perceive spark rock communicate assistant prevent fall rock 0x080x0 guard head fragment fragment fall chain rebound rub operator right hand generate describe injury
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,activity place board rack exchange fabric filter plate inclined try plate correct position plate arm press right hand structure easel
5,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,observe pulp overflow overflow reception drawer thickener filter operator approach verify operation c7 pump making sure stop press keypad start pump get start proceed remove guard manipulates motor pump transmission strip leave hand imprison pulley motor transmission belt
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,mr having complete change guide pole conveyor belt collaborator move belt remove tecl pass stair get observe moment collaborator drop inchancable weight approx kg entrance platform chute discharge height meter iron graze forearm finally hit left foot height instep
2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,ignite furnace battery reflux hot gas reach face employee
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,approximately be mr approach c150 dry tower placement blanket cover entrance manhole tower moment manhole cover rest rail slide impact right leg
2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,hrs cathode go pre estripe sheet detach bend cathode position operator assistant lift cathode head position tranfer moment detach sheet exert pressure cathode hit palm leave hand operator head transfe activity paralyzed collaborator refer medical post head guard
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,worker césar injure nilton receive order immediate supervisor carry assembly activity brace length approximate weight kg structure nro belt say collaborator lift brace approach installation point leave end ground rest corner pedestal approximate height cm carry plan work injure person lift end floor turn position assembly moment end fall generate imprisonment finger leave hand staff take medical center supervisor
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,region povoado vista martinópole ce employee perform soil collection activity field auxiliary diassis nascimento be cross fence glove attach wire body project forward cause slight twist leave wrist team travel city granja employee refer hospital consultation doctor diagnose fracture prescribing remedy local pain ice pack medical evaluation employee carry activity normally
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,operator descend ladder sailor step fall floor go 3er step fall hit head worker chin strap helmet safety element reduce injury blow treat medical center local treatment refer clinic reevaluation
2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,approx be mr mesh place ventilation plug ladder try wire tie suddenly imbalance manipulation tool fall step propiciándose blow right knee wound wrist right hand later evacuate post receive aid
2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,employee report initiate rlc loading activity perform emulsion preparation use displacement small rock fragment ceiling reach left forearm
1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,level dining room collaborator finish wash tabolas food container dimension cm proceed order pink thumb right hand corner aluminum tabola generating lesion employee time accident safety glove
3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,exchange shockbeare housing employee sledgehammer hit pipe stage activity hammer hit stepladder close come hand tool project left hand thumb hold piece
2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,welder complete welding work reinforce form deepen walk distant truck mt point welder step fragment rock 10 cm 5 cm approx generate foot flex generate injury worker
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,activity chuteo ore hopper op5 operator locomotive park equipment hopper fill car moment blow release load mud flow suddenly appear presence rock fragment personnel direction flow cover mud
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,activity chuteo ore hopper op5 operator locomotive park equipment hopper fill car moment blow release load mud flow suddenly appear presence rock fragment personnel direction flow cover mud
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,activity chuteo ore hopper op5 operator locomotive park equipment hopper fill car moment blow release load mud flow suddenly appear presence rock fragment personnel direction flow cover mud
4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,time mechanic perform removal 1tm engine positive slope key tyrfor time 1st welder tighten key weight pull chain eyebolt hold click roof work break transversely cause fall key hit helmet welder mechanic cause cervical contracture tirfor activity second protection prevent engine fall
3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,time employee lower metal sheet 5mx18 m 80 kg floor height cm assembly assistant timely remove hand trap ring finger iron loose earth cause contusion ring finger collaborator time event use maneuver glove
3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,withdrawal metal form support screw inside bolt chain holder loosen employee helper exert force combination wrench bolt come loosen immediately press ring finger employee right hand support
2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,hour moment mr tipper operator readjust nuts rear tire right vehicle wheel wrench tube extension generate great force torque mr hold back suffer contusion palm right hand extension partner slip hand
2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,enter caustic soda containment basin place hose suction stage steam formation strike employee right leave calf
2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,activity revegetation slope pit pit ii employee hit sledgehammer rod installation lifeline hit right leg cause slight excoriation
3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,perform doosan rb equipment hammer repair employee try remove suspender support pound rope moment receive blow brace bolt cause splinter release expelling impacting low left limb cause metal embed it collaborator notice immediately
2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,employee report perform activity area ​​the coordination hit dust ustulado cause irritation eye region
2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,december accessory couple gun hose high pressure pump bap clean demister cool tower g2172 carry complete coupling turn bap start start test moment hose come gun hit mr hold gun
3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,employee report return anode easel bump easel come swing hit right shoulder cause bruise
4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,happen maintenance bolter equipment collaborator use carpenter hammer able remove link chain advance drilling machine moment hit chain partner hit structure beam divert path hammer cause strike leave hand
2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,maid walk electrolysis area stumble fell bathroom room
3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,circumstance operator perform lift inch vitaulic pipe imprison structure rail truck instant push pipe right hand return initial position hit middle finger employee cause bruise
